gene_id	gene_name	ERR229537_Hco_A_REP1	ERR229538_Hco_A_REP2	ERR229539_Hco_A_REP3	ERR229540_Hco_M_REP1	ERR229541_Hco_M_REP2	ERR229542_Hco_M_REP3
HCON_00106610	HCON_00106610	122	169	138	42	38	33
HCON_00106620	HCON_00106620	401	521	349	111	100	99
HCON_00106625	HCON_00106625	0	0	0	0	1	0
HCON_00106630	HCON_00106630	0	0	0	0	0	0
HCON_00106640	HCON_00106640	144	577	625	1524	680	787
HCON_00106650	HCON_00106650	0	0	0	0	0	0
HCON_00106655	HCON_00106655	2	0	2	0	0	0
HCON_00106660	HCON_00106660	1	0	2	0	1	2
HCON_00106670	HCON_00106670	1676	2563	1873	420	346	367
HCON_00106680	HCON_00106680	282	318	259	181	205	192
HCON_00106690	HCON_00106690	1	1	1	9	2	4
HCON_00106700	HCON_00106700	674	868	765	437	452	351
HCON_00106705	HCON_00106705	605	666	528	323	328	320
HCON_00106710	HCON_00106710	829	1036	841	938	995	955
HCON_00106720	HCON_00106720	4	6	3	16	13	14
HCON_00106730	HCON_00106730	8	46	10	8	0	0
HCON_00106740	HCON_00106740	16	74	18	18	0	0
HCON_00106750	HCON_00106750	9	68	28	12	1	3
HCON_00106760	HCON_00106760	0	0	0	127	182	200
HCON_00106770	HCON_00106770	313	437	311	96	63	67
HCON_00106780	HCON_00106780	0	0	0	0	0	0
HCON_00106790	HCON_00106790	0	0	0	0	0	0
HCON_00106800	HCON_00106800	0	0	1	0	0	0
HCON_00106810	HCON_00106810	0	0	0	0	0	0
HCON_00106820	HCON_00106820	5	6	2	18	7	16
HCON_00106830	HCON_00106830	0	2	0	0	2	2
HCON_00106840	HCON_00106840	1	0	0	1	0	0
HCON_00106850	HCON_00106850	3	3	4	181	159	184
HCON_00106860	HCON_00106860	348	399	334	289	267	251
HCON_00106865	HCON_00106865	295	365	259	105	85	98
HCON_00106870	HCON_00106870	303	368	279	301.003	345	272
HCON_00106880	HCON_00106880	624	873	652	599.997	612	581
HCON_00106890	HCON_00106890	67	78	50	41	32	39
HCON_00106900	HCON_00106900	86	102	100	59	72	56
HCON_00106910	HCON_00106910	87	91	83	305	247	226
HCON_00106920	HCON_00106920	52	78	56	57	59	47
HCON_00106930	HCON_00106930	0	0	0	2	3	6
HCON_00106935	HCON_00106935	0	0	0	51	63	70
HCON_00106937	HCON_00106937	0	1	0	94	120	106
HCON_00106940	HCON_00106940	0	0	0	193	263	256
HCON_00106950	HCON_00106950	141	161	157	237	224	225
HCON_00106960	HCON_00106960	0	2	0	41	50	34
HCON_00106970	HCON_00106970	102	91	81	6	4	5
HCON_00106980	HCON_00106980	0	1	3	133	112	133
HCON_00107000	HCON_00107000	17	20	16	83	72	59
HCON_00107010	HCON_00107010	0	1	1	491	515	518
HCON_00107020	HCON_00107020	0	0	0	0	0	0
HCON_00107030	HCON_00107030	1	0	1	164	195	204
HCON_00107040	HCON_00107040	0	1	3	598	724	853
HCON_00107050	HCON_00107050	0	0	0	0	0	0
HCON_00107070	HCON_00107070	0	0	0	10.982	5	3
HCON_00107080	HCON_00107080	10	15	11	71	98	88
HCON_00107090	HCON_00107090	0	0	0	22	23	18
HCON_00107100	HCON_00107100	0	0	0	0	0	0
HCON_00107110	HCON_00107110	2156	2498	1800	2326	2046	2367
HCON_00107120	HCON_00107120	7	5	5	1	4	4
HCON_00107130	HCON_00107130	0	0	0	0	1	1.858
HCON_00107140	HCON_00107140	24	37	42	152	95	176
HCON_00107150	HCON_00107150	0	0	0	0	0	0
HCON_00107160	HCON_00107160	0	0	0	7	5	6
HCON_00107170	HCON_00107170	0	0	0	2	3	1
HCON_00107180	HCON_00107180	0	0	0	0	0	0
HCON_00107190	HCON_00107190	0	0	2	177	198	192
HCON_00107200	HCON_00107200	0	0	0	3	2	2
HCON_00107202	HCON_00107202	0	0	0	3	0	0.5
HCON_00107204	HCON_00107204	0	0	0	0	0	0.5
HCON_00107210	HCON_00107210	0	0	0	0	0	0
HCON_00107220	HCON_00107220	0	0	0	356	510	393
HCON_00107240	HCON_00107240	63	50	30	39	44	20
HCON_00107250	HCON_00107250	0	0	1	8	7	6
HCON_00107260	HCON_00107260	9	11	16	59	76	67
HCON_00107270	HCON_00107270	0	0	0	0	0	0
HCON_00107280	HCON_00107280	0	0	0	0	0	0
HCON_00107290	HCON_00107290	0	0	0	0	0	0
HCON_00107300	HCON_00107300	0	0	0	0	0	0
HCON_00107310	HCON_00107310	0	0	0	0	0	0
HCON_00107320	HCON_00107320	0	0	0	0	0	0
HCON_00107330	HCON_00107330	0	0	0	0	0	0
HCON_00107340	HCON_00107340	0	0	0	0	0	0
HCON_00107350	HCON_00107350	0	0	0	0	0	0
HCON_00107360	HCON_00107360	0	0	0	0	0	0
HCON_00107370	HCON_00107370	0	0	0	0	0	0
HCON_00107380	HCON_00107380	0	0	0	0	0	0
HCON_00107390	HCON_00107390	0	0	0	0	0	0
HCON_00107400	HCON_00107400	0	0	0	0	0	0
HCON_00107410	HCON_00107410	0	0	0	0	0	0
HCON_00107420	HCON_00107420	0	0	0	0	0	0
HCON_00107430	HCON_00107430	930	1035	883	1457	1201	1282
HCON_00107440	HCON_00107440	1064	1247	1049	1358	1493	1348
HCON_00107450	HCON_00107450	767	965	814	940	976	886
HCON_00107460	HCON_00107460	2	1	1	28	30	29
HCON_00107470	HCON_00107470	2	2	1	30	39.799	29.119
HCON_00107480	HCON_00107480	0	0	0	12	5	7
HCON_00107500	HCON_00107500	2	2	1	3	2	2
HCON_00107510	HCON_00107510	1.177	5.884	3.196	1	4	3
HCON_00107520	HCON_00107520	200	202	199	237	296	113
HCON_00107530	HCON_00107530	844	925	725	563	540	505
HCON_00107540	HCON_00107540	383	497	398	93	100	116
HCON_00107550	HCON_00107550	244	290	231	388	442	376
HCON_00107560	HCON_00107560	504	597	464	233	230	178
HCON_00107570	HCON_00107570	0	0	0	0	0	0
HCON_00107580	HCON_00107580	6	5	9	26	21	15
HCON_00107585	HCON_00107585	0	1	0	0	0	0
HCON_00107590	HCON_00107590	150	167	124	54	50	51
HCON_00107600	HCON_00107600	5	4	5	29	39	36
HCON_00107610	HCON_00107610	935	1227	932	489	505	410
HCON_00107620	HCON_00107620	71	132	67	22	33	24
HCON_00107630	HCON_00107630	0	0	0	0	0	0
HCON_00107640	HCON_00107640	5	15	14	61	84	69
HCON_00107650	HCON_00107650	0	0	0	127	122	146
HCON_00107660	HCON_00107660	0	0	0	0	2	1
HCON_00107670	HCON_00107670	0	0	0	0	0	0
HCON_00107680	HCON_00107680	1562	1972	1297	342	316	327
HCON_00107690	HCON_00107690	3	4	0	17	19	15
HCON_00107700	lev-1.1	11	5	4	12	15	8
HCON_00107710	HCON_00107710	17	13	15	58	50	71
HCON_00107720	HCON_00107720	10	7	8	72	85	95
HCON_00107730	HCON_00107730	1	2	5	93	99	100
HCON_00107740	HCON_00107740	252	314	266	110	128	104
HCON_00107760	HCON_00107760	435	474	385	164	157	139
HCON_00107770	HCON_00107770	1261	1508	1162.991	236	213	203
HCON_00107780	HCON_00107780	339	427	328	84	87	66
HCON_00107790	HCON_00107790	341	425	335	412	435	451
HCON_00107800	HCON_00107800	538	658	512	514	498	482
HCON_00107810	HCON_00107810	112	140	101	51	33	58
HCON_00107820	HCON_00107820	412	510	374	368	470	410
HCON_00107830	HCON_00107830	4	5	11	3	4	1
HCON_00107840	HCON_00107840	1	2	0	2	0	1
HCON_00107850	HCON_00107850	22	23	24	121	126	104
HCON_00107860	HCON_00107860	7	0	0	19.558	15.395	26.151
HCON_00107870	HCON_00107870	0	8	8	19.442	24.605	20.888
HCON_00107880	HCON_00107880	0	2	1	158	221	176
HCON_00107890	HCON_00107890	40	20	34	160	177	128
HCON_00107900	HCON_00107900	0	0	0	2	0	2
HCON_00107910	HCON_00107910	0	0	1	0	1	0
HCON_00107920	HCON_00107920	11	25	12	4	3	2
HCON_00107930	HCON_00107930	4	2	1	10	20	16
HCON_00107940	HCON_00107940	0	0	0	2	1	1
HCON_00107945	HCON_00107945	2	2	0	9	2	5
HCON_00107950	HCON_00107950	130	203	178	185	189	181
HCON_00107960	HCON_00107960	27	23	26	11	11	12
HCON_00107970	HCON_00107970	573	742	534	308	298	301
HCON_00107980	HCON_00107980	369	439	379	221	212	213
HCON_00107990	HCON_00107990	928	1184	942	1002	1085	972
HCON_00108000	HCON_00108000	411	552	452	500	571	577
HCON_00108010	HCON_00108010	0	0	0	0	2.212	0
HCON_00108020	HCON_00108020	8	15	6	63	67.788	59.96
HCON_00108030	HCON_00108030	0	0	0	0	0	3
HCON_00108040	HCON_00108040	0	0	0	0	2	0
HCON_00108050	HCON_00108050	0	1	0	0	1	2
HCON_00108060	HCON_00108060	0	0	0	0	5.963	5.204
HCON_00108070	HCON_00108070	3	1	0	9	1	2
HCON_00108080	HCON_00108080	0	0	5	4	2	4
HCON_00108090	HCON_00108090	38	47	48	296	273	292
HCON_00108100	HCON_00108100	0	0	0	3	4	3
HCON_00108110	HCON_00108110	1920	2424	1992	1165	1043	873
HCON_00108120	HCON_00108120	0	1	11	1830.001	1198.992	1837
HCON_00108125	HCON_00108125	1	1	6	2301.999	867.008	2379
HCON_00108127	HCON_00108127	1	1	5	4715	1745	4087
HCON_00108128	HCON_00108128	0	0	5	650	225	428
HCON_00108130	HCON_00108130	0	0	0	0	0	0
HCON_00108140	HCON_00108140	0	0	0	0	0	0
HCON_00108150	HCON_00108150	0	0	3	1570	583	1308
HCON_00108160	HCON_00108160	0	2	0	1	1	0
HCON_00108180	HCON_00108180	0	2	8	1725	557	1353
HCON_00108190	HCON_00108190	0	0	0	658	658	966
HCON_00108200	HCON_00108200	0	0	0	0	1	0
HCON_00108204	HCON_00108204	0	3	5	1161.33	784.537	885.142
HCON_00108206	HCON_00108206	1	2	10	4863.67	4271.463	4760.858
HCON_00108208	HCON_00108208	0	0	0	19	23	30
HCON_00108210	HCON_00108210	1	3	4	19	16	10
HCON_00108220	HCON_00108220	71	111	98	53	57	57
HCON_00108230	HCON_00108230	0	0	0	2	2	2
HCON_00108240	HCON_00108240	300	419	347	118	129	141
HCON_00108250	HCON_00108250	388	444	354	261	275	255
HCON_00108260	HCON_00108260	147	185	123	149	187	150
HCON_00108270	HCON_00108270	1	4	0	0	0	1
HCON_00108280	HCON_00108280	499	679	546	73	75	70
HCON_00108290	HCON_00108290	21	19	19	29	36	25
HCON_00108320	HCON_00108320	165	189	154	198	257	234
HCON_00108330	HCON_00108330	179	229	200	149	194	191
HCON_00108340	HCON_00108340	4	2	9	24	19	26
HCON_00108350	HCON_00108350	0	0	0	0	0	0
HCON_00108360	HCON_00108360	0	0	0	0	0	0
HCON_00108370	HCON_00108370	0	0	0	0	0	0
HCON_00108380	HCON_00108380	0	0	0	0	0	0
HCON_00108390	HCON_00108390	0	0	0	0	0	0
HCON_00108400	HCON_00108400	0	0	0	0	0	0
HCON_00108410	HCON_00108410	0	0	0	0	0	0
HCON_00108412	HCON_00108412	12.42	19.484	13.151	115.526	153.313	14.159
HCON_00108414	HCON_00108414	72.58	70.516	73.849	170.474	215.687	326.841
HCON_00108420	HCON_00108420	2	0	2	22	23	56
HCON_00108430	HCON_00108430	140	108	123	1176	1027	1335
HCON_00108440	HCON_00108440	0	1	0	5	5	5
HCON_00108450	HCON_00108450	195	234	160	58	59	54
HCON_00108460	HCON_00108460	1113	1370	1010	538	493	518
HCON_00108470	HCON_00108470	937	1197	973	533	429	443
HCON_00108480	HCON_00108480	144	246	162	79	80	66
HCON_00108490	HCON_00108490	1	1	3	9	10	5
HCON_00108500	HCON_00108500	0	0	0	0	0	1
HCON_00108505	HCON_00108505	0	1	0	1	0	2
HCON_00108510	HCON_00108510	22	25	35	131	97	131
HCON_00108520	HCON_00108520	3	3	4	3	5	4
HCON_00108530	HCON_00108530	0	0	0	259	280	249
HCON_00108550	HCON_00108550	0	0	0	0	1	0
HCON_00108560	HCON_00108560	0	0	0	0	0	2
HCON_00108570	HCON_00108570	0	0	0	1	0	1
HCON_00108580	HCON_00108580	0	0	1	0	0	0
HCON_00108590	HCON_00108590	0	1	2	566	622	640
HCON_00108600	HCON_00108600	0	0	0	0	0	0
HCON_00108610	HCON_00108610	0	0	1	230	288	311
HCON_00108620	HCON_00108620	2	1	3	59	45	74
HCON_00108630	HCON_00108630	0	0	0	0	0	0
HCON_00108640	HCON_00108640	1	1	1	322	265	313
HCON_00108650	HCON_00108650	0	0	0	0	0	0
HCON_00108660	HCON_00108660	0	0	0	4.411	4.605	2.825
HCON_00108670	HCON_00108670	0	0	0	82	99	104
HCON_00108690	HCON_00108690	869	972	696	526	556	549
HCON_00108700	HCON_00108700	19	9	8	66	25	37
HCON_00108710	HCON_00108710	0	0	0	1	4	2
HCON_00108720	HCON_00108720	5	26	18	173	99	127
HCON_00108730	HCON_00108730	0	0	0	2	1	1
HCON_00108740	HCON_00108740	0	1	0	997	1042	1210
HCON_00108750	HCON_00108750	0	0	0	0	0	0
HCON_00108760	HCON_00108760	2	3	11	555	701	659
HCON_00108770	HCON_00108770	40	36	31	184	214	247
HCON_00108780	HCON_00108780	1	0	4	30	29	7
HCON_00108800	HCON_00108800	20	33	31	113	106	116
HCON_00108810	HCON_00108810	0	0	0	0	0	0
HCON_00108820	HCON_00108820	0	0	0	2	4	6
HCON_00108830	HCON_00108830	0	0	0	210	271	255
HCON_00108860	HCON_00108860	0	0	0	1	0	0
HCON_00108870	HCON_00108870	0	0	0	0	1	0
HCON_00108880	HCON_00108880	1	1	0	3	5	4
HCON_00108890	HCON_00108890	0	1	1	2	0	0
HCON_00108900	HCON_00108900	0	0	0	0	0	0
HCON_00108910	HCON_00108910	0	0	0	0	0	0
HCON_00108920	HCON_00108920	552	724	517	656	642	648
HCON_00108930	HCON_00108930	323	349	283	86	62	77
HCON_00108940	HCON_00108940	192	285	246	133	166	104
HCON_00108950	HCON_00108950	90	138	97	34	38	28
HCON_00108960	HCON_00108960	31	40	54	151	172	136
HCON_00108970	HCON_00108970	0	0	0	0	0	0
HCON_00108980	HCON_00108980	0	0	0	2	0	0
HCON_00108990	HCON_00108990	11	29	31	97	66	84
HCON_00109010	HCON_00109010	262	307	301	115	106	98.001
HCON_00109020	HCON_00109020	2	2	2	4	1	2
HCON_00109030	HCON_00109030	24.232	35.272	61.574	95.627	100.675	136.372
HCON_00109035	HCON_00109035	129	134	130	191	239	196
HCON_00109040	HCON_00109040	97.768	88.728	94.426	470.373	637.325	391.628
HCON_00109042	HCON_00109042	9	8	16	53	90	45
HCON_00109050	HCON_00109050	0	0	0	0	0	0
HCON_00109060	HCON_00109060	74	103	87	106	92	94
HCON_00109070	HCON_00109070	0	0	0	0	0	0
HCON_00109080	HCON_00109080	0	2	1	1	4	5
HCON_00109090	HCON_00109090	32	36	27	49	30	42
HCON_00109100	HCON_00109100	0	0	0	60	64	67
HCON_00109105	HCON_00109105	347	478	352	131	163	107
HCON_00109110	HCON_00109110	1	0	0	0	1	0
HCON_00109120	HCON_00109120	554	625	522	49	19	15
HCON_00109130	HCON_00109130	228	261	178	81	86	66
HCON_00109140	HCON_00109140	504	652	503	350	370	361
HCON_00109150	HCON_00109150	446	542	457	223	234	213
HCON_00109160	HCON_00109160	726	915	677	799	815	858
HCON_00109170	HCON_00109170	2	2	2	5	4	8
HCON_00109180	HCON_00109180	0	0	0	0	0	0
HCON_00109190	HCON_00109190	0	0	0	0	0	0
HCON_00109200	HCON_00109200	434	656	570	221	269	237
HCON_00109210	HCON_00109210	1	0	0	0	2	3
HCON_00109220	HCON_00109220	0	0	0	0	0	0
HCON_00109240	HCON_00109240	10	6	11	41	33	42
HCON_00109250	HCON_00109250	1	3	3	3	8	5
HCON_00109260	HCON_00109260	8	21	18	88	97	81
HCON_00109262	HCON_00109262	28	37	31	210	223	251
HCON_00109280	HCON_00109280	357	411	342	136	129	116
HCON_00109290	HCON_00109290	7	2	3	4	1	3
HCON_00109300	HCON_00109300	1292	1355	1512	5077	5303	4774
HCON_00109310	HCON_00109310	3	2	3	5	9	7
HCON_00109320	HCON_00109320	1	1	1	2	3	2
HCON_00109330	HCON_00109330	0	0	2	3	4	5
HCON_00109340	HCON_00109340	0	0	0	0	0	0
HCON_00109350	HCON_00109350	8	12	18	24	41	20
HCON_00109360	HCON_00109360	16	19	37.877	93.169	174.01	109.971
HCON_00109370	HCON_00109370	0	0	0	0	1	0
HCON_00109380	HCON_00109380	1.073	6.016	5.007	7.318	3.725	5.737
HCON_00109390	HCON_00109390	3.222	2.024	4.193	6.61	5.775	4.151
HCON_00109400	HCON_00109400	0	0	0	0	0	0
HCON_00109405	HCON_00109405	1	2	2	2	2	4
HCON_00109410	HCON_00109410	0	0	0	0	0	0
HCON_00109420	HCON_00109420	1	0	0	3	4	3
HCON_00109425	HCON_00109425	3	2	1	7	7	7
HCON_00109430	HCON_00109430	0	0	0	0	0	1
HCON_00109440	HCON_00109440	4.209	9.782	14.366	32.299	49.384	43.922
HCON_00109450	HCON_00109450	0	4.372	0	5.468	0	0
HCON_00109460	HCON_00109460	0	0	0	0	0	0
HCON_00109470	HCON_00109470	8	3	5	23.73	34.701	9.338
HCON_00109480	HCON_00109480	9.713	1.097	10.824	34.234	49.901	43.157
HCON_00109490	HCON_00109490	6	10	3	12	19	14
HCON_00109500	HCON_00109500	14	23	19	48	65	48
HCON_00109510	HCON_00109510	0	0	0	0	0	0
HCON_00109520	HCON_00109520	0	0	0	0	0	0
HCON_00109530	HCON_00109530	1	5	2	53	71	57
HCON_00109540	HCON_00109540	19	23	23	71	38	53
HCON_00109550	HCON_00109550	0	0	3	875	990	984
HCON_00109552	HCON_00109552	0	1	0	21	28	19
HCON_00109570	HCON_00109570	0	2.06	4.371	26.2	48.599	29
HCON_00109580	HCON_00109580	0	0	0	0	0	0
HCON_00109590	HCON_00109590	13	18	16	17	8	8
HCON_00109600	HCON_00109600	89	125	70	52	35	48
HCON_00109610	HCON_00109610	1055	1280	947	545	582	573
HCON_00109620	HCON_00109620	0	0	0	0	0	0
HCON_00109630	HCON_00109630	1064	1336	998	597	560	617
HCON_00109640	HCON_00109640	16	42	10	10	0	1
HCON_00109650	HCON_00109650	0	0	1.157	3.536	7.425	1.089
HCON_00109660	HCON_00109660	0	0	3	4	2	2
HCON_00109670	HCON_00109670	0	0	0	0	0	0
HCON_00109680	HCON_00109680	0	0	0	21	13	16
HCON_00109690	HCON_00109690	0	0	2	2	0	0
HCON_00109700	HCON_00109700	0	0	0	0	0	0
HCON_00109710	HCON_00109710	0	0	0	0	0	0
HCON_00109720	HCON_00109720	48	67	39	98	141	91
HCON_00109730	HCON_00109730	0	2	1	6	13	8
HCON_00109740	HCON_00109740	0	0	1	1	1	2
HCON_00109760	HCON_00109760	1	1	1.092	17	10	4.427
HCON_00109770	HCON_00109770	0	0	1	4	5	0
HCON_00109790	HCON_00109790	6	6	0	3	4	8
HCON_00109800	HCON_00109800	0	0	0	0	0	0
HCON_00109810	HCON_00109810	0	0	0	0	0	0
HCON_00109820	HCON_00109820	0	2	1	5	3	4
HCON_00109830	HCON_00109830	0	4	7	21	7	10
HCON_00109840	HCON_00109840	0	0	2	0	2	0
HCON_00109850	HCON_00109850	0	0	0	0	0	0
HCON_00109860	HCON_00109860	0	0	0	0	0	0
HCON_00109870	HCON_00109870	1	0	0	1	0	1
HCON_00109880	HCON_00109880	20	18	21	14	25	24
HCON_00109890	HCON_00109890	2	1	2	4	12	9
HCON_00109900	HCON_00109900	0	0	1	4	5	1
HCON_00109910	HCON_00109910	291	375	294	269	285	258
HCON_00109920	HCON_00109920	34	39	39	12	5	10
HCON_00109930	HCON_00109930	35	41	36	13	12	15
HCON_00109940	HCON_00109940	644	751	481	152	149	127
HCON_00109950	HCON_00109950	255	360	273	84	92	88
HCON_00109960	HCON_00109960	94	122	91	29	33	29
HCON_00109970	HCON_00109970	0	0	0	10.2	16	8
HCON_00109980	HCON_00109980	0	0	0	0	0	0
HCON_00109990	HCON_00109990	0	0	0	2	0	1
HCON_00110010	HCON_00110010	0	0	0	0	0	0
HCON_00110020	HCON_00110020	23	36	33	974	851	1120
HCON_00110030	HCON_00110030	51	66	41	28	33	27
HCON_00110040	HCON_00110040	485	577	488	582	574	515
HCON_00110050	HCON_00110050	0	0	0	191.97	273.916	256.565
HCON_00110060	HCON_00110060	0	0	1	159.03	199.084	186.435
HCON_00110070	HCON_00110070	0	0	0	218	205	264
HCON_00110090	HCON_00110090	1	0	0	58	87	36
HCON_00110100	HCON_00110100	0	0	1	19	28	22
HCON_00110110	HCON_00110110	6.224	8.209	9.402	51.78	55.457	38.702
HCON_00110120	HCON_00110120	0	0	0	0	0	0
HCON_00110130	HCON_00110130	0	1	0	3	0	0
HCON_00110140	HCON_00110140	232	189	210	1251	1350	1088
HCON_00110160	HCON_00110160	0	1	0	4	14.934	9.62
HCON_00110170	HCON_00110170	42	45	39	38	50	56
HCON_00110180	HCON_00110180	113	108	84	312	288	288
HCON_00110190	HCON_00110190	3	2	1	17	20	8
HCON_00110200	HCON_00110200	1	0	0	0	0	0
HCON_00110220	HCON_00110220	0	1	2	843	1138	1136
HCON_00110225	HCON_00110225	2	5	6	2	1	4
HCON_00110230	HCON_00110230	0	0	0	0	0	0
HCON_00110240	HCON_00110240	1362	1536	1277	2880	2583	3014
HCON_00110245	HCON_00110245	1	2	5	1	1	3
HCON_00110250	HCON_00110250	0	0	0	0	0	0
HCON_00110260	HCON_00110260	2	6	5	10	17	7
HCON_00110270	HCON_00110270	0	0	0	1	0	0
HCON_00110280	HCON_00110280	0	0	0	1	0	0
HCON_00110290	HCON_00110290	1	0	0	0	0	0
HCON_00110300	HCON_00110300	549	645	483	353	381	394
HCON_00110310	HCON_00110310	425	643	537	166	143	135
HCON_00110320	HCON_00110320	437	565	433	254	227	287
HCON_00110330	HCON_00110330	0	0	0	0	0	0
HCON_00110340	HCON_00110340	1	0	1	0	1	0
HCON_00110350	HCON_00110350	167	207	167	540	446	568
HCON_00110360	HCON_00110360	0	0	1	206	210	231
HCON_00110370	HCON_00110370	2	1	0	0	0	0
HCON_00110380	HCON_00110380	0	0	0	0	0	0
HCON_00110390	HCON_00110390	0	0	0	0	0	0
HCON_00110400	HCON_00110400	0	3	5	2.007	8.003	8.506
HCON_00110410	HCON_00110410	1.002	0	0	0	0	0
HCON_00110420	HCON_00110420	0	0	0	0	0	0
HCON_00110430	HCON_00110430	135	175	118	87	77	96
HCON_00110440	HCON_00110440	792	907	755	810	832	826
HCON_00110450	HCON_00110450	4	7	4	46	66	69
HCON_00110460	HCON_00110460	63	53	49	54	67	53
HCON_00110470	HCON_00110470	322	380	268	138	149	152
HCON_00110480	HCON_00110480	180	218	205	52	60	59
HCON_00110490	HCON_00110490	451	607	432	176	162	170
HCON_00110500	HCON_00110500	3	3	3	8	12	7
HCON_00110510	HCON_00110510	5	6	7	26	21	21
HCON_00110520	HCON_00110520	0	0	0	0	0	0
HCON_00110530	HCON_00110530	11	13	22	48	52	51
HCON_00110540	HCON_00110540	15	6	20	9	30	12
HCON_00110550	HCON_00110550	0	0	0	1.301	0	0
HCON_00110560	HCON_00110560	465	594	408	353	282	323
HCON_00110570	HCON_00110570	0	0	0	0	0	2
HCON_00110580	HCON_00110580	0	0	0	0	0	0
HCON_00110590	HCON_00110590	0	0	0	0	0	0
HCON_00110600	HCON_00110600	0	0	0	0	0	0
HCON_00110610	HCON_00110610	231	248	262	633	632	534
HCON_00110620	HCON_00110620	3	2	3	11	9	4
HCON_00110630	HCON_00110630	898	1160	855	322	275	299
HCON_00110640	HCON_00110640	0	2	6	3300.313	2334.46	4835.12
HCON_00110650	HCON_00110650	325	399	295	181	115	145
HCON_00110660	HCON_00110660	184	217	173	70	51	61
HCON_00110670	HCON_00110670	29	44	35	37	43	27
HCON_00110680	HCON_00110680	0	0	1	1	1	4
HCON_00110690	HCON_00110690	0	0	1	0	1	1
HCON_00110700	HCON_00110700	291	343	304	82	90	83
HCON_00110710	HCON_00110710	261	358	256	103	102	110
HCON_00110720	HCON_00110720	98	118	107	64	67	64
HCON_00110730	HCON_00110730	280	457	265	173	201	180
HCON_00110735	HCON_00110735	60	84	68	28	46	27
HCON_00110750	HCON_00110750	182	297	197	626	660	726
HCON_00110760	HCON_00110760	0	0	0	0	0	0
HCON_00110770	HCON_00110770	2	1	0	3	6	0
HCON_00110780	HCON_00110780	0	0	0	111	116	126
HCON_00110790	HCON_00110790	6	4	1	17	16	22
HCON_00110800	HCON_00110800	1	0	0	2	1	2
HCON_00110805	HCON_00110805	13	19	27	64	98	21
HCON_00110810	HCON_00110810	0	0	0	0	0	0
HCON_00110820	HCON_00110820	3	1	1	2	7	2
HCON_00110830	HCON_00110830	0	0	0	0	0	0
HCON_00110840	HCON_00110840	0	0	1	119	103	117
HCON_00110850	HCON_00110850	9	11	9.999	7665.611	8532.025	11220.282
HCON_00110860	HCON_00110860	0	0	10.001	9916.986	3707.544	12758.246
HCON_00110870	HCON_00110870	0	0	1	194	252	221
HCON_00110880	HCON_00110880	0	0	0	0	0	0
HCON_00110890	HCON_00110890	29.002	30.91	26.301	443.001	195.745	328.104
HCON_00110900	HCON_00110900	0	3.341	7.53	32.735	0	25.078
HCON_00110910	HCON_00110910	14	14	18	48	67	49
HCON_00110920	HCON_00110920	949	1219	817	1296	1269	1232
HCON_00110940	HCON_00110940	9	12	14	3	3	2
HCON_00110950	HCON_00110950	1	1	1	6	1	5
HCON_00110960	HCON_00110960	0	0	0	0	0	0
HCON_00110980	HCON_00110980	928	1114	860	158	130	116
HCON_00110990	HCON_00110990	34	34	28	26	17	16
HCON_00111000	HCON_00111000	108	168	148	104	110	80
HCON_00111010	HCON_00111010	320	399	287	91	81	95
HCON_00111020	HCON_00111020	1026	1178	817	1116	1003	1034
HCON_00111030	HCON_00111030	154	213	162	86	125	92
HCON_00111040	HCON_00111040	722	897	642	455	481	445
HCON_00111050	HCON_00111050	208	256.975	225.276	685.441	575.237	528.095
HCON_00111060	HCON_00111060	332	377.024	396.724	891.559	1034.763	638.905
HCON_00111070	HCON_00111070	0	0	0	0	0	0
HCON_00111080	HCON_00111080	0	0	0	0	0	0
HCON_00111090	HCON_00111090	0	0	0	0	0	0
HCON_00111100	HCON_00111100	0	4	4	14	5	8
HCON_00111110	HCON_00111110	0	0	0	0	0	0
HCON_00111120	HCON_00111120	946	1134	813	884	813	887
HCON_00111130	HCON_00111130	0	0	1	462.129	545.916	599.283
HCON_00111140	HCON_00111140	50	67	47	18	20	17
HCON_00111150	HCON_00111150	3	2	9	5	8	8
HCON_00111160	HCON_00111160	0	0	0	0	0	0
HCON_00111165	HCON_00111165	1	1	0	0	2	3
HCON_00111170	HCON_00111170	0	0	0	0	0	0
HCON_00111180	HCON_00111180	1	0	0	0	3	1
HCON_00111182	HCON_00111182	0	2	1	0	2	3
HCON_00111190	HCON_00111190	1	3	2	7	2	7
HCON_00111200	HCON_00111200	0	0	0	0	0	0
HCON_00111210	HCON_00111210	0	0	0	0	0	0
HCON_00111220	HCON_00111220	0	0	0	0	0	0
HCON_00111230	HCON_00111230	607	812	609	869	946	982
HCON_00111235	HCON_00111235	0	0	0	92.871	159.084	146.717
HCON_00111240	HCON_00111240	316	416	313	171	173	207
HCON_00111245	HCON_00111245	28	37	31	375	494	441
HCON_00111250	HCON_00111250	0	0	0	379	511	468
HCON_00111260	HCON_00111260	304	446	343	103	93	106
HCON_00111270	HCON_00111270	2	4	4	26	31	30
HCON_00111280	HCON_00111280	17	9	9	55	56	69
HCON_00111290	HCON_00111290	28	41	38	184	187	211
HCON_00111300	HCON_00111300	2	8	6	29	23	17
HCON_00111310	HCON_00111310	0	0	0	1	4	1
HCON_00111320	HCON_00111320	421	541	432	94	113	100
HCON_00111330	HCON_00111330	607	737	596	95	81	89
